,Seed,learningRate,backtest#,before,after,roadTest,,,,,,
1,20191018 02551571327724,ACKTR_portfolio1,42,0.01,1,1998-01-02,2006-05-11,-1275.7760009765625,1506.3758544921875,2010-07-15,-518.4931640625
2,20191018 02551571327724,ACKTR_portfolio1,42,0.01,2,1998-01-02,2010-07-15,3835.52734375,988.0917358398438,2014-09-17,-1377.36474609375
3,20191018 02551571327724,ACKTR_portfolio1,42,0.01,3,1998-01-02,2014-09-17,671.6417236328125,-2558.85888671875,2018-11-16,3657.876220703125
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02561571327776,A2C_portfolio1,42,0.01,0,1998-01-02,2002-03-11,-14.070823669433594,-894.9766845703125,2006-05-11,50.34654235839844
1,20191018 02561571327776,A2C_portfolio1,42,0.01,1,1998-01-02,2006-05-11,-1170.9658203125,-258.0616455078125,2010-07-15,1126.1995849609375
2,20191018 02561571327776,A2C_portfolio1,42,0.01,2,1998-01-02,2010-07-15,4476.9248046875,6521.4599609375,2014-09-17,-347.1961975097656
3,20191018 02561571327776,A2C_portfolio1,42,0.01,3,1998-01-02,2014-09-17,1844.975830078125,1216.78369140625,2018-11-16,2826.82421875
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
0,20191018 02571571327830,TRPO_portfolio1,42,0.01,0,1998-01-02,2002-03-11,-90.28038024902344,791.8789672851562,2006-05-11,-35.401634216308594
1,20191018 02571571327830,TRPO_portfolio1,42,0.01,1,1998-01-02,2006-05-11,-1545.0732421875,268.67303466796875,2010-07-15,279.90496826171875
2,20191018 02571571327830,TRPO_portfolio1,42,0.01,2,1998-01-02,2010-07-15,2618.221923828125,-1430.8111572265625,2014-09-17,3953.5771484375
3,20191018 02571571327830,TRPO_portfolio1,42,0.01,3,1998-01-02,2014-09-17,-154.3466796875,-3933.973388671875,2018-11-16,2126.062744140625
,timestamp,Model,Seed,learningRate,backtest  # ,StartTrainDate,EndTrainDate,before,after,testDate,roadTest
